ds,yhat,yhat_lower,yhat_upper,growth_percent
2025-01-02,6395.734510902275,5993.302491798448,6754.427593654502,
2025-01-03,6267.616671532549,5867.789522232671,6635.124810819179,-2.0031763224588883
2025-01-04,6185.5622979052705,5775.209777197843,6580.123855690949,-1.3091798354543327
2025-01-05,6203.759599070466,5831.085791093797,6582.831213091132,0.2941899262959069
2025-01-06,6251.302248726473,5880.553556182994,6663.590551409623,0.7663522239503173
2025-01-07,6353.621247562576,5971.658189503397,6708.04803167214,1.6367629457837651
2025-01-08,6370.285865355813,5981.993549451369,6730.121377597332,0.2622853510449774
2025-01-09,6311.4288640403665,5934.34464951474,6678.907552320545,-0.9239303001382537
2025-01-10,6273.321085036323,5904.978721901236,6673.530122580257,-0.6037900422385167
2025-01-11,6265.6395460949225,5862.94658616849,6637.972773941027,-0.1224477248537914
2025-01-12,6341.451468237155,5939.633921039944,6742.610682798754,1.2099630306611209
2025-01-13,6429.425217866015,6033.56152955147,6810.365881246307,1.387280972968119
2025-01-14,6554.9419060669525,6190.1752680101245,6958.475157859556,1.9522225385272707
2025-01-15,6578.254228992646,6165.761940064889,6969.37003333092,0.35564499670266425
2025-01-16,6510.428861959226,6134.060610896163,6879.559731317591,-1.0310542078852736
2025-01-17,6448.971196503534,6054.7115857313765,6847.437691596636,-0.9439879731240497
2025-01-18,6405.2884196345885,6034.345882166652,6827.264228653876,-0.6773603965331554
2025-01-19,6434.426458288767,6051.3149217878245,6842.4273952992,0.45490595809642986
2025-01-20,6467.453310141111,6052.533755712056,6820.043585099102,0.5132835392002821
2025-01-21,6532.181096194124,6131.49613832063,6918.299708488402,1.0008233990884463
2025-01-22,6491.6243116607175,6078.355527573218,6883.238878727272,-0.6208766097595797
2025-01-23,6359.413037405056,5968.766400031691,6769.521556926024,-2.0366439570166484
2025-01-24,6235.434598287051,5881.752092670175,6641.789511699642,-1.9495264482552566
2025-01-25,6133.472141388433,5731.10413768157,6509.085619206714,-1.6352101091177906
2025-01-26,6110.689005505094,5725.854846808948,6513.62987035858,-0.3714557653176298
2025-01-27,6100.192803079658,5712.21485584935,6485.2645760653395,-0.1717679040118103
2025-01-28,6131.3896410086445,5732.992709376779,6495.97358562616,0.5114074085205367
2025-01-29,6068.7759989121905,5670.240891330031,6420.60249295473,-1.021198223607822
2025-01-30,5926.868307243012,5516.250160197573,6292.647036562138,-2.3383247576548416
2025-01-31,5805.916958308533,5381.384865399402,6236.834011375694,-2.0407294824936306
2025-02-01,5719.784007827268,5308.405749848668,6079.476460548492,-1.4835374170828364
2025-02-02,5725.2449105797505,5364.570985633333,6111.361559358682,0.09547393301929663
2025-02-03,5754.807601056278,5375.079846952019,6159.006091475096,0.516356783653027
2025-02-04,5836.775348861028,5433.614750596265,6215.921999364753,1.4243351557001516
2025-02-05,5834.448841612626,5437.000677756548,6225.291441764301,-0.039859461934843576
2025-02-06,5760.646748452379,5377.203905864165,6117.816497192259,-1.264936846028597
2025-02-07,5713.562765029868,5301.881058706077,6100.6984151395745,-0.8173384947646745
2025-02-08,5704.947349025031,5294.4773968382815,6068.949614327192,-0.15078885730578362
2025-02-09,5789.284318333275,5396.749430784552,6180.7076300749995,1.4783128423202285
2025-02-10,5896.913600334444,5530.794395923311,6310.389389803577,1.85911204361362
2025-02-11,6053.841418499961,5661.367441227775,6448.918162337037,2.661185643903896
2025-02-12,6121.380446566252,5756.897869126174,6534.942579800375,1.1156392015803096
2025-02-13,6110.27784477358,5692.821762946147,6511.284848010722,-0.18137415064440887
2025-02-14,6116.720216665145,5731.506786704854,6502.215823560852,0.10543500729800481
2025-02-15,6150.812731319136,5751.760727741259,6523.354853721845,0.5573659321723712
2025-02-16,6265.612805614195,5916.900192249665,6667.364871873485,1.8664212244751344
2025-02-17,6390.528295968718,5965.211362224159,6752.408334687899,1.993667566604107
2025-02-18,6550.837296035394,6156.90072700441,6929.85758591986,2.5085406501963448
2025-02-19,6607.720334313835,6244.327401356303,6988.315237312226,0.8683323323091408
2025-02-20,6571.942934608024,6197.8970589931,6994.519948937547,-0.5414484556802379
2025-02-21,6539.950158930313,6179.471400888564,6943.501158600528,-0.4868084826062158
2025-02-22,6522.581070175313,6111.660184511911,6868.359880467058,-0.2655844208733438
2025-02-23,6573.89543731286,6166.217509776614,6956.303976757094,0.7867187327449843
2025-02-24,6624.783112177595,6266.781423662863,7015.7149051646875,0.7740870743988548
2025-02-25,6702.130535922796,6339.219659792386,7098.61151824971,1.1675465058323509
2025-02-26,6669.185225894181,6287.249623951263,7029.345484088219,-0.49156473231954934
2025-02-27,6538.737688821501,6146.034732664508,6933.669766496967,-1.9559741205896652
2025-02-28,6409.25634127461,6001.8256248199905,6799.773777787976,-1.98021932839193
2025-03-01,6293.795241637908,5917.222233685086,6681.072223349576,-1.8014742036942977
2025-03-02,6248.579865795974,5865.878542094938,6641.476442155794,-0.7184119296223979
2025-03-03,6206.802408543475,5836.210992934805,6574.991918639618,-0.6685912343248335
2025-03-04,6197.419196871451,5788.916256664471,6569.400063492108,-0.15117625879483843
2025-03-05,6085.841040207373,5696.273545519324,6474.372872254353,-1.800397118858832
2025-03-06,5886.617543780657,5490.222495431929,6298.077097147216,-3.2735573458213096
2025-03-07,5699.624790091367,5316.1769796518565,6062.3299123102315,-3.176573852446929
2025-03-08,5539.186642329693,5168.248606964043,5908.294131507237,-2.81488964046529
2025-03-09,5462.44884824801,5095.2430734139525,5850.370141874517,-1.3853621305204622
2025-03-10,5403.3957885186555,4994.920550861585,5798.875741100582,-1.0810730016866832
