ds,yhat,yhat_lower,yhat_upper,growth_percent
2024-04-19,1489.5893151737241,1213.0055776366898,1764.5349442820423,
2024-04-20,1549.8719179051268,1291.0278824883503,1795.1902780536043,4.046927708015424
2024-04-21,1554.5797233580092,1295.0350373712463,1818.9043604721064,0.3037544843863982
2024-04-22,1533.9364173975816,1270.4736885527234,1787.2185080270892,-1.3279026897273893
2024-04-23,1513.7181251963743,1227.5559223998116,1774.8214839854693,-1.3180658580040028
2024-04-24,1588.2995307428675,1324.3600647469557,1841.3713248803851,4.927033924286128
2024-04-25,1574.3841827292454,1305.8816900312786,1835.3820002037132,-0.8761161068349455
2024-04-26,1532.5413245064337,1288.4432698665594,1793.295971739744,-2.657728569800266
2024-04-27,1595.9222643113742,1316.095818759005,1857.5724912946762,4.135675742730971
2024-04-28,1602.694719736887,1364.0848320516172,1872.3932623722312,0.42435998149541465
2024-04-29,1583.4056685175594,1321.2258454872303,1860.799332095225,-1.2035387015247867
2024-04-30,1564.1158927198112,1296.6063840735967,1837.2491656599639,-1.2182459733018347
2024-05-01,1640.14437171849,1378.9356223016714,1887.9586717648801,4.860795760247294
2024-05-02,1626.4849614170084,1353.2456014011227,1898.1432074239392,-0.8328175578330099
2024-05-03,1584.3363420870494,1313.1943056799678,1862.0509351821495,-2.591393116431817
2024-05-04,1648.1695426547233,1386.2281261517073,1924.6886983634688,4.02901826285107
2024-05-05,1654.6592515472084,1387.5716146018,1927.6327273182544,0.3937525069194203
2024-05-06,1634.69576974342,1365.4214808032239,1887.844991029995,-1.2065010838407608
2024-05-07,1614.6380806254272,1351.4330651939022,1880.6510798525635,-1.2269982885647956
2024-05-08,1690.7564791729806,1442.6589753534195,1942.2304046838883,4.714269994057685
2024-05-09,1676.3356900423294,1408.453836304858,1940.2647387254185,-0.8529193475399266
2024-05-10,1633.198100131534,1376.4139282392027,1892.612039793231,-2.5733264624167362
2024-05-11,1697.1227028788253,1448.317809605856,1957.774534554034,3.914075257750005
2024-05-12,1703.2737365438215,1448.8530937314829,1985.3875277984564,0.36243894767080675
2024-05-13,1682.8621909146705,1412.3567372620153,1945.64057595811,-1.1983714180064164
2024-05-14,1662.5179368939644,1391.6399081324944,1937.5098612257123,-1.2089079028894556
2024-05-15,1739.4312033673268,1452.0941219115675,2021.307903304838,4.626311979349662
2024-05-16,1725.1428110177212,1452.8305115085884,1990.1396013700216,-0.8214404985920076
2024-05-17,1682.061423249929,1425.8470358156962,1938.8089207911446,-2.497265008592364
2024-05-18,1747.2346882607171,1491.0417270638156,2002.1796274933795,3.8746067242221294
2024-05-19,1754.2760135903986,1488.2288927916009,2003.2567173908767,0.4029982564443424
2024-05-20,1734.6764529985624,1472.213701525562,1970.868248466739,-1.1172449739948687
2024-05-21,1715.2967265448399,1443.5358916576522,1978.885637442067,-1.1171954528017447
2024-05-22,1794.208360423013,1522.900612965411,2067.5412712642687,4.600465485474725
2024-05-23,1781.1718253899787,1522.6639899536108,2045.3229338467022,-0.726589805320077
2024-05-24,1739.1485511653877,1492.7412088863086,1994.5665209737317,-2.3593049039718705
2024-05-25,1806.4249517965618,1542.0611181496936,2073.768525957233,3.8683527399711037
2024-05-26,1815.0379477627137,1552.4747407327843,2081.41150974077,0.476797885103708
2024-05-27,1796.7377581992744,1521.196545626325,2048.976068220702,-1.0082538266484642
2024-05-28,1778.6002351504926,1520.1004213780557,2043.2111702087723,-1.0094696883845455
2024-05-29,1859.5679816081688,1605.6260381848538,2153.8736606469242,4.552329683619161
2024-05-30,1847.6165898831773,1586.5014377033697,2092.493139086337,-0.6426972201713177
2024-05-31,1806.2614905690946,1536.2496372017674,2075.4760336911504,-2.23829443514022
2024-06-01,1875.0348033942769,1598.164757323849,2143.476276570654,3.807494827535418
2024-06-02,1884.4094208787558,1630.6217872070606,2157.7765647594665,0.49997031881801046
2024-06-03,1866.412391703164,1590.9848587902318,2145.544939736648,-0.9550487795374707
2024-06-04,1848.3571338544314,1589.3017710291458,2113.1732967226176,-0.967377731148511
2024-06-05,1930.0839817535764,1677.4968864865502,2192.2944792396834,4.421593987560057
2024-06-06,1917.8138730935705,1648.422706490744,2174.7357725125917,-0.635729262353546
2024-06-07,1875.6492906908704,1617.8784726782826,2127.502209987227,-2.198575315063578
2024-06-08,1944.4031267136106,1679.8010508618008,2197.2500519906753,3.665601899245008
2024-06-09,1953.0204592597086,1673.0364179798482,2213.536241343021,0.4431865196937279
2024-06-10,1933.841625709327,1679.9097828173942,2187.3019454308974,-0.9820088396642501
2024-06-11,1914.453400077784,1636.2564788257127,2171.186015828821,-1.0025756697853438
2024-06-12,1995.6280643694445,1726.3289491615465,2267.842022436143,4.240096117688852
2024-06-13,1981.8636697247553,1728.9111010580948,2237.431196423367,-0.6897274542507659
2024-06-14,1937.878255258415,1674.66568628522,2202.079829953884,-2.2193965779921165
2024-06-15,2005.789979832499,1749.9578514750403,2282.017600632893,3.5044371022692644
2024-06-16,2013.035943769957,1748.5323723760416,2280.35881749699,0.3612523748903751
2024-06-17,1992.2844175528262,1718.7230977580982,2237.26609697489,-1.0308572125278581
2024-06-18,1971.4045752626726,1717.9335852330305,2234.887071843477,-1.0480352155642914
2024-06-19,2052.1038236268173,1774.229372894401,2293.3293484351793,4.093489960242791
2024-06-20,2037.1545192184578,1786.670956098386,2306.7468496335187,-0.7284867479043333
2024-06-21,1991.8814988886768,1712.598899702696,2250.625014446813,-2.2223655546340093
2024-06-22,2059.693670519087,1800.5830444674327,2312.094553895054,3.4044280078028955
