ds,yhat,yhat_lower,yhat_upper,growth_percent
2023-05-19,6199.810299601003,5899.354317116596,6475.940632657395,
2023-05-20,6170.9187576675085,5860.935610976141,6459.106650774559,-0.4660068701675235
2023-05-21,6157.653093366611,5871.572784084984,6465.7796742225655,-0.21497065221308675
2023-05-22,6134.415796259862,5833.24255046128,6413.54092674605,-0.37737262483625855
2023-05-23,6122.862458363372,5823.406063026667,6413.899756997682,-0.1883364004039989
2023-05-24,6101.175508383227,5812.982093787311,6378.289389127167,-0.35419626241190993
2023-05-25,6098.922624649372,5814.420223085997,6378.867902008534,-0.03692540446934567
2023-05-26,6091.451829772414,5832.507829606027,6373.885305203369,-0.12249368186380005
2023-05-27,6067.531327757625,5803.998027093861,6356.558561580345,-0.3926896687892367
2023-05-28,6061.033064175732,5779.119228076124,6361.879571044681,-0.10709897041923933
2023-05-29,6046.018138344369,5791.6243438920455,6336.718183629739,-0.2477288223374008
2023-05-30,6044.222234264011,5756.961459091913,6335.9408708839,-0.029703914862055925
2023-05-31,6033.464149947266,5750.579832444588,6302.72285937435,-0.17798955597227994
2023-06-01,6043.412744503542,5741.509981662673,6329.624579453664,0.16489025722250528
2023-06-02,6048.978974797432,5747.701612727334,6348.581285924356,0.09210408967934569
2023-06-03,6038.6054949840955,5763.388371647924,6316.204360834308,-0.17149141791625855
2023-06-04,6046.254492012404,5760.230282558141,6368.450458598081,0.126668268603769
2023-06-05,6045.50257466554,5754.500989993294,6322.912767777461,-0.012436084982148099
2023-06-06,6058.05144065052,5755.002737938229,6345.9209750927785,0.20757357771323814
2023-06-07,6061.274540589259,5766.645611160474,6366.175168305266,0.053203574950044796
2023-06-08,6084.895136634193,5815.06351945832,6383.656889004056,0.3896968514915278
2023-06-09,6103.377010049476,5832.1005228870745,6407.8937846401,0.30373363879374615
2023-06-10,6104.86463811507,5840.656754332841,6411.943519046231,0.024373851773296096
2023-06-11,6123.475163454407,5829.10204166936,6402.864056464595,0.3048474690682701
2023-06-12,6132.40164417615,5862.605764684579,6408.473239639122,0.1457747518111452
2023-06-13,6153.4468750418355,5852.666173456507,6440.975919563438,0.34318089529690177
2023-06-14,6163.705171015554,5868.912051775334,6470.475500990313,0.16670812606387475
2023-06-15,6193.147652572634,5895.225603283487,6461.628130440132,0.47767504674836037
2023-06-16,6216.006946873283,5939.875272379033,6484.163968660757,0.3691062377812582
2023-06-17,6220.36258660414,5932.16891634004,6515.1319516671965,0.0700713459313107
2023-06-18,6240.731203757545,5943.9752719868775,6524.968649416851,0.3274506408560418
2023-06-19,6250.171823585535,5942.960703491295,6543.957757252207,0.15127425809184913
2023-06-20,6270.83627358601,5993.935073617675,6557.206681664246,0.33062211061936075
2023-06-21,6279.779442060164,5966.745917998059,6562.177603560899,0.14261524434666661
2023-06-22,6307.445234499368,6040.907375340151,6602.1246525419,0.4405535687114437
2023-06-23,6328.038991859554,6032.267216057024,6607.986488185421,0.3264991861926303
2023-06-24,6329.7522713534745,6051.924057841374,6609.995895679367,0.027074414303140948
2023-06-25,6347.646032137128,6043.362706925193,6646.971429533236,0.28269290829334714
2023-06-26,6354.753497268232,6056.932929615741,6641.209946964919,0.11197009245822453
2023-06-27,6373.643564937479,6108.130001347794,6652.9914742628725,0.2972588579142732
2023-06-28,6381.3569587195925,6100.631356734765,6653.028180966053,0.12102016222788059
2023-06-29,6408.791365710164,6130.326418061484,6707.498665036517,0.42991494078834513
2023-06-30,6430.061230513207,6138.081066264462,6716.087667157536,0.33188574240137214
2023-07-01,6433.3627634720415,6126.561309264663,6743.869701035888,0.05134528024659524
2023-07-02,6454.152148239178,6180.329674077866,6749.572054905677,0.3231495802658024
2023-07-03,6465.249156913706,6179.97758954017,6752.662561987878,0.1719359633868489
2023-07-04,6489.417842965341,6205.557821846663,6779.678664201513,0.3738245110908034
2023-07-05,6503.433866133414,6231.779908738533,6804.715054571704,0.21598275079892648
2023-07-06,6538.37498007019,6240.870729419073,6821.497076560878,0.5372717652858849
2023-07-07,6567.975110613529,6298.394459765848,6881.763507720743,0.45271387207928004
2023-07-08,6580.1370749561465,6286.516076429263,6878.952942187587,0.18517068255883284
2023-07-09,6610.413685734599,6318.838157334011,6909.229958614721,0.46012127762025123
2023-07-10,6631.119836493356,6352.540417524885,6939.090860859769,0.3132353244917452
2023-07-11,6664.939585035874,6372.575088551817,6945.561695663467,0.5100156440605463
2023-07-12,6688.131442287212,6402.955904048033,6968.227527885768,0.3479680041422739
2023-07-13,6731.7319597242495,6467.191545368145,7047.401579336821,0.6519088001375684
2023-07-14,6768.910891170199,6495.388564937545,7069.187037627113,0.5522936989825089
2023-07-15,6787.137587374464,6508.734582608298,7060.696171660843,0.2692707364199576
2023-07-16,6821.969972558041,6528.757667280906,7124.215858287275,0.5132117145875137
2023-07-17,6845.179704211369,6564.10831958512,7128.645229156612,0.3402203725125119
2023-07-18,6879.386127927046,6605.650119074927,7187.487363294338,0.49971549606844246
2023-07-19,6900.402951290657,6618.636435434135,7198.6424329749325,0.30550434257925474
2023-07-20,6939.354101867552,6642.956415416314,7224.278395339179,0.5644764639376465
2023-07-21,6969.0284856676135,6685.762183438066,7265.0711821547,0.42762457952787436
2023-07-22,6976.697126767206,6667.539830623606,7269.292010980229,0.1100388829714749
2023-07-23,6998.205760208526,6728.348963839919,7307.061620745224,0.30829249214214816
2023-07-24,7005.107196973944,6714.834109410417,7292.233960153549,0.09861723135748957
2023-07-25,7020.316525362721,6731.4490782836965,7333.260425673244,0.21711771085168863
