ds,yhat,yhat_lower,yhat_upper,growth_percent
2023-05-20,6148.185966858674,5437.573785360482,6804.48614201391,
2023-05-21,6146.718084666441,5441.927599122653,6830.577147088257,-0.023875045422261376
2023-05-22,6153.683458303611,5434.1417195640715,6832.058126136157,0.11331857978886806
2023-05-23,6105.354206000193,5387.685904886685,6812.804248386536,-0.7853711135921926
2023-05-24,6055.704988007121,5323.810188876404,6760.798387380003,-0.8132078224761807
2023-05-25,6060.299803508074,5354.49980671757,6741.353348601369,0.07587581479038263
2023-05-26,6015.146828942765,5297.602925295366,6688.858821574853,-0.7450617301007378
2023-05-27,5951.562870473168,5277.52957398697,6650.100805977955,-1.057064112943229
2023-05-28,5985.704638499413,5315.919886250722,6726.739336377632,0.573660545461574
2023-05-29,6031.156924915378,5351.924834950808,6820.830875076234,0.7593472976200832
2023-05-30,6023.697086444311,5373.198517449238,6730.825870659973,-0.12368834974678666
2023-05-31,6016.708152835837,5293.459585284578,6797.448220352019,-0.11602398839414274
2023-06-01,6065.103759460962,5389.246609178552,6748.323797438088,0.8043535666976798
2023-06-02,6064.2342629071445,5356.948737282934,6811.032303843097,-0.014336054061081516
2023-06-03,6044.69252191095,5371.11999297702,6743.954254723539,-0.3222458128922412
2023-06-04,6121.872688552478,5452.255442907373,6799.358773756535,1.2768253531799
2023-06-05,6208.645159724345,5499.095638338906,6827.665184228001,1.4174171137881553
2023-06-06,6240.082994493283,5562.6082788871745,6988.972833461414,0.5063557984095413
2023-06-07,6268.868934975734,5572.899034792056,6933.59958304752,0.46130701318962686
2023-06-08,6349.265893499751,5667.244568309847,7039.353997407437,1.2824794928389727
2023-06-09,6376.078957404931,5702.367101040288,7109.92062401982,0.42230179606481677
2023-06-10,6379.404059773319,5693.5963758267735,7080.3486000684525,0.052149642289589515
2023-06-11,6474.212641588221,5738.957515352691,7179.5485801927625,1.4861667473414553
2023-06-12,6573.108462620512,5911.159951890905,7275.493743695009,1.5275343351717652
2023-06-13,6611.007805758369,5900.707093222408,7306.1871681261855,0.5765817398781792
2023-06-14,6640.529167735701,5933.496395847135,7365.198270292155,0.4465485875182029
2023-06-15,6715.995198525011,6038.561556480261,7432.479667340344,1.136446040414607
2023-06-16,6732.43396168052,6007.484827916974,7423.226123552384,0.2447703232295373
2023-06-17,6720.251745244776,5983.096640206276,7415.953270178176,-0.18094817572785749
2023-06-18,6794.8232193121485,6091.552171877872,7486.943953516138,1.1096529846540193
2023-06-19,6869.308656949828,6169.92212266077,7588.655943598917,1.0962086169655993
2023-06-20,6879.266001000817,6187.883191319377,7537.1159537051335,0.14495409288262096
2023-06-21,6878.001454230655,6143.029507444759,7557.134341792304,-0.018382001364347644
2023-06-22,6920.581892316947,6185.755194899854,7588.381627506199,0.619081551081968
2023-06-23,6902.855826204303,6218.553692482726,7553.370081860623,-0.25613548670413433
2023-06-24,6856.032828257424,6171.532079500996,7616.095030803308,-0.6783134274532032
2023-06-25,6896.2642473408,6202.452344336835,7624.68337083235,0.5868031862035439
